,date,flyer,lead,headline,body,url
119,"
Viernes 13 de noviembre",TIPO DE CAMBIO,Aumenta cinco pesos y es la tercera sesión consecutiva en alza. Los dólares financieros arrancaron al alza. El dólar ahorro supera los $ 140.,El dólar blue vuelve a subir y se vende a $ 172,"El dólar blue vuelve a aumentar este viernes. Un salto de $ 5 y se ubica en $ 172. En tres días subió $ 23.El contado con liqui y el dólar MEP también subieron a $ 147,86, y $ 142,21, respectivamente. Según especialistas, la cotización del contado con liqui no se dispara porque el Banco Central y la Anses venden bonos, en particular el AL30, emitido tras el canje de la deuda.El dólar oficial cerró a $ 85, el dólar solidario se ubicó en $ 140,25. En tanto, en el segmento mayorista la divisa finalizó en $ 79,75. La brecha entre el blue y el dólar mayorista supera el 110 %. En octubre tocó el 150 %.Guzmán esta semana continuó con el festival de bonos para evitar la presión sobre el tipo de cambio. Este lunes hubo una emisión por U$S 750 millones y habrá otra en diciembre. Estas licitaciones permitieron que los fondos de inversión como Pimco y Templeton obtengan nuevos bonos en dólares a cambio de los pesos. Más deuda.El jueves el Banco Central anunció una medida para quitarle presión a los dólares paralelos, aumentó el rendimiento de las Leliq, los pases y las tasas de los plazos fijos. Una medida que beneficia en gran parte a los bancos, que siguen ganando.Te puede interesar: Guzmán y los ""papelitos"" de deuda: ¿qué es un bono financiero?",https://www.laizquierdadiario.com/Economia/El-dolar-blue-vuelve-a-subir-y-se-vende-a-172
120,"
Viernes 13 de noviembre",BENEFICIOS PARA EMPRESAS,"Mientras el presupuesto para el próximo año prevé recortes en salud, asistencia social y ajuste a los jubilados y jubiladas, el Gobierno nacional decidió relanzar el Programa de Recuperación Productiva II (Repro II), que beneficia a las empresas con sumas para el pago de salarios de hasta $ 9.000 mensuales.","Repro: mientras sacan el IFE, siguen los beneficios para las empresas","A través de la Resolución 938/2020 publicada hoy en el Boletín Oficial, el Gobierno nacional relanzó el REPRO II, otro beneficio para las empresas que se extenderá por 2 meses. Mientras tanto, en los últimos días varios funcionarios reconocieron que no habrá IFE 4 a pesar de la grave crisis económica y social agudizada por la pandemia.Te puede interesar:La hora del ajuste: para Guzmán “no es momento para un IFE 4”De acuerdo a lo publicado en el Boletín Oficial se determinará a las empresas que alcanzará ""considerando la cantidad de empleadoras y empleadores postulantes, la situación económica, patrimonial y financiera de los mismos, las condiciones imperantes de la economía nacional y el presupuesto asignado al Programa”.Además, la norma indica que el beneficio se extenderá por dos meses, aunque la inscripción será mensual, y las empresas a las que alcanzará “se determinará considerando la cantidad de empleadoras y empleadores postulantes, la situación económica, patrimonial y financiera de los mismos, las condiciones imperantes de la economía nacional y el presupuesto asignado al Programa”.Recordemos que la ATP cubre hasta el 50% del salario y acá solo alcanza los 9000 pesos, aunque el primero seguirá siendo cobrado por empresas que cumplan determinados criterios. Para acceder al Programa las empresas deberán postularse a través del servicio ATP disponible en la web de la Administración Federal de Ingresos Públicos (AFIP) y tendrán que presentar la información solicitada por ese programa, es decir, nómina de personal dependiente, incluyendo la remuneración total y clave bancaria uniforme (CBU), además del Balance del Ejercicio 2019 certificado por el Colegio de Profesionales de Ciencias Económicas. Además tendrán que presentar una planilla electrónica con un conjunto de indicadores económicos, patrimoniales y financieros, que deberá estar firmada por un o una profesional contable.También habrá una serie de criterios de preselección y selección para acceder al beneficio, como que la actividad principal del empleador o empleadora debe encuadrarse dentro de las no críticas incluidas en el Programa de Asistencia de Emergencia al Trabajo y la Producción (ATP) y registrar una variación interanual de la facturación negativa.Mientras la desocupación, la falta de acceso a derechos fundamentales como la vivienda y la alimentación golpean a las familias trabajadoras, el Gobierno vuelve a beneficiar a las empresas, que más allá de la pandemia mantienen salarios que no cubren ni la canasta básica de sus trabajadores.",https://www.laizquierdadiario.com/Economia/Repro-mientras-sacan-el-IFE-siguen-los-beneficios-para-las-empresas
121,"
Viernes 13 de noviembre","En Economía, DECÍMELA FÁCIL - CAPÍTULO 4","Mientras se vota el Presupuesto 2021 a medida del FMI, se dará tratamiento en Diputados a la versión oficial del impuesto a las fortunas, luego de casi 8 meses de pandemia. Enterate en qué consiste el proyecto y por qué afecta a una ínfima minoría de super ricos, mientras retiran la ayuda social del IFE y afectan a los jubilados.", ¿Qué hay tras el impuesto a las fortunas del Gobierno?,,https://www.laizquierdadiario.com/Economia/Que-hay-tras-el-impuesto-a-las-fortunas-del-Gobierno
122,"
Viernes 13 de noviembre",SUBA DE PRECIOS,"Mientras el Gobierno provincial se resiste a la apertura de paritarias salariales para miles de trabajadores y trabajadoras estatales, la DEIE informó este jueves que la inflación de octubre fue del 3,6 %. Los alimentos y la indumentaria fueron los rubros que más aumentaron",La inflación en Mendoza registró su número más alto en lo que va del año,"Este jueves la Dirección de Estadísticas e Investigaciones Económicas de Mendoza informó que los precios en la provincia aumentaron un 3,6 % en octubre, respecto al mes anterior. Este es el registro más alto en lo que va del año. De esta manera, la inflación acumulada en la provincia alcanza el 26 % en lo que va del año y un 36,7 % en los últimos 12 meses.Estos datos configuran un nuevo salto en la inflación de la provincia, ya que desde marzo no superaba el 3 % mensual. Sin embargo, los aumentos han sido constantes en todo el año, registrando en 8 de los 10 meses relevados, aumentos superiores al 2 %.Según el informe publicado, los rubros que más aumentaron fueron alimentos y bebidas e indumentaria, que registraron subas del 4,3 y 7,4 % respectivamente. Ambos rubros acumulan aumentos que superan el 40 % (40,7 y 49,4 % respectivamente) en relación al mismo mes del año anterior.Te puede interesar: Se acelera la inflación: alimentos y ropa, lo que más aumentó en octubreEsta tendencia de inflación creciente desde Julio en adelante, parece que no se va a frenar, ya que el Gobierno provincial evalúa autorizar aumentos en los costos del pasaje de transporte y servicios públicos como el agua. Por su parte, desde el Gobierno nacional autorizaron la suba de precios, ya que la Secretaría de Comercio Interior anunció el retiro de productos de la canasta de Precios Máximos.Los aumentos de precios vienen golpeando fuerte sobre el bolsillo de las familias trabajadoras de la provincia. Desde que comenzó la pandemia, fueron miles las y los trabajadores que perdieron su empleo o vieron reducidos sus salarios, haciendo que llegar a fin de mes en este contexto sea una verdadera misión imposible. Para quienes tienen un empleo registrado, en la mayoría de los casos no hubo paritarias, por lo que estos aumentos se convirtieron directamente en pérdida del poder adquisitivo. Según el propio organismo, la Canasta Básica aumentó casi $ 7000 en lo que va del año.",https://www.laizquierdadiario.com/Economia/La-inflacion-en-Mendoza-registro-su-numero-mas-alto-en-lo-que-va-del-ano
123,"
Jueves 12 de noviembre",BCRA,La deuda externa privada ascendió a 81.400 millones de dólares en el primer semestre del año. Niveles apenas por debajo de un récord histórico en los últimos 20 años. Más de la mitad corresponde a deuda por préstamos financieros y emisión de títulos valores.,Más de la mitad de la deuda externa privada es deuda financiera,"Por primera vez, desde 2017, el Banco Central (BCRA) publicó su informe sobre Deuda Externa Privada. El mismo había sido interrumpido en medio de un proceso de fuerte endeudamiento externo tanto público, como del sector privado que alcanzó un record histórico en diciembre de 2019.Entre diciembre de 2015 y hasta el primer semestre de 2020, la deuda externa privada (deuda con acreedores extranjeros) pasó de U$D 68.416 millones a U$D 81.401 millones. Un aumento del 19% en poco más de 4 años, superando el record histórico de 2001, con la crisis de la convertibilidad y la fuga masiva de capitales.En estos cuatro años y medio, se repite el mismo patrón: la deuda comercial tiende a permanecer estable, mientras que crece rápidamente la deuda financiera. Es decir, la deuda que toman las empresas con el exterior ya sea a través de préstamos financieros o por títulos valores.Así del total de la deuda del sector privado, apenas un 28% (U$D 22.912 millones) corresponde a deuda por importaciones, mientras que el 55% (U$D 45.169 millones) corresponde a deuda financiera.La deuda externa privada continuó con su tendencia creciente hasta finalizado el tercer trimestre del año 2019, cuando se anuncia el “reperfilamiento” de una parte de la deuda pública, y la Argentina entre en un virtual default. La leve reducción posterior, durante el primer semestre del año se explica centralmente por la cancelación de deuda comercial.Entre los principales acreedores se encuentran empresas de la industria manufacturera y las mineras, que concentran el 53% de la deuda externa privada. Si a este sector sumamos el comercio mayorista y las empresas de electricidad y gas, estamos hablando de un 72% del total la deuda. No se dispone de datos desagregados, pero es muy probable que -como ocurrió siempre en la Argentina- la deuda externa privada esté concentrada en unas pocas grandes empresas.Pero lo más interesante es el cruce de datos por tipo de acreedor. De la informe surge que casi la mitad de la deuda de las empresas industriales y de las mineras es con empresas del mismo grupo, es decir ""autopréstamos"". Esto ocurre cuando una empresa local registra un préstamo proveniente de una filial extranjera del mismo grupo. En Argentina los autopréstamos estuvieron históricamente asociados a maniobras de evasión impositiva y fuga de capitales.En el agregado total, los préstamos vinculados a empresas del mismo grupo representaron un 40% (U$D 33.170 millones) del financiamiento externo. El resto de la deuda es con Múltiples tenedores de títulos de deuda (20%), Bancos privados y otras instituciones financieras (17%) y otras fuentes privadas (18%).El endeudamiento financiero podría estar asociado a la burbuja especulativa desenfrenada que se registró en los últimos años a través de instrumentos como las Lebacs (más del 40% de estos instrumentos estaban en manos privadas). La burbuja de las Lebacs llegó a su punto máximo durante el tercer trimestre de 2018, cuando llegaron a rendir tasas superiores al 73%. Estos instrumentos con rentabilidad inédita estuvieron entre los favoritos para la ""bicicleta financiera"" y la fuga de capitales.Claramente el informe del BCRA no asocia estas variables, pero en la historia argentina los ciclos de endeudamiento privado con predominancia financiera están asociados a este tipo de comportamiento. Solo la abolición del secreto comercial y del secreto bancario pueden echar luz sobre las maniobras fraudulentas de los grandes grupos empresarios responsables de la decadencia nacional. Estas medidas serían apenas el primer acto de la socialización de las principales empresas del país y de la centralización de todo el sistema bancario en una banca estatal única, en función de las necesidades sociales, que sólo podría encarar un gobierno de los trabajadores y el pueblo pobre.",https://www.laizquierdadiario.com/Economia/Mas-de-la-mitad-de-la-deuda-externa-privada-es-deuda-financiera
124,"
Jueves 12 de noviembre",GOLPE AL BOLSILLO,La inflación de octubre fue la más alta del año. Los empresarios presionan por más aumentos de precios y la Secretaría de Comercio Interior anunció el retiro de productos de la canasta de Precios Máximos. Se vienen los tarifazos y cae el poder de compra.,Ataque al salario: el Gobierno autoriza la suba de precios y se recalienta la inflación ,"La suba de precios no para, llegar a fin de mes es una odisea para las mayorías. No es una sensación, la inflación de octubre alcanzó el 3,8 %, fue la más alta del año impulsada por los aumentos de los alimentos y la ropa.El ministro de Economía, Martín Guzmán, anticipó la semana pasada que octubre va a ser el ""mes más complicado"" respecto a la carrera inflacionaria ya que “los precios regulados se fueron actualizando”.  Además, ante la presión de las petroleras hubo un incremento de las naftas y la Secretaría de Comercio Interior anunció el retiro de productos de la canasta de Precios Máximos. Es decir, que el Gobierno autorizó las subas que hoy golpean el bolsillo.Mientras se autorizan los aumentos de precios que beneficia a las patronales, los salarios no tienen el mismo trato. Muchos acuerdos paritarios se cerraron por debajo de la inflación. En octubre hubo fuertes presiones devaluatorias por parte de sectores empresariales, creció la brecha cambiaria, y hubo precios que se remarcaron a la espera de un aumento del tipo de cambio.Te puede interesar: Los ""miserables"" quieren una devaluación para reventar a la clase trabajadoraEl Indec anunció que en lo que va del año la inflación acumuló una suba del 26,9 %. Entre los rubros que más subieron en lo que va del 2020 se encuentran las prendas de vestir (48,9 %),  los alimentos y bebidas no alcohólicas (32,5 %), y Equipamiento y mantenimiento del hogar (29,4 %).El Gobierno comenzó a liberalizar varios de los precios que estaban regulados. En octubre permitió un nuevo incremento de las naftas del 3,5 % en promedio para todo el país. El precio de los combustibles fue ajustado en agosto y septiembre. Este incremento incide en los precios de muchos productos.También se aprobó un aumento en las cuotas de la medicina prepaga, 15 % en la cuota correspondiente a diciembre 2020 y 10 % en la cuota de febrero 2021.Las empresas exigían una suba porque no pudieron aumentar en el año. Sin embargo, el Gobierno las premió con el Programa ATP, por lo que el Estado sigue absorbiendo el pago de una parte de los salarios de los trabajadores y también con el decreto 300/2020 (vigente hasta fines de noviembre), las empresas tienen el beneficio de estar eximidas del pago de contribuciones patronales y pagan una alícuota menor del impuesto a los débito y créditos bancarios.Te puede interesar: Precios Máximos: comienza su desmantelamiento de forma “gradual y ordenada”Las patronales también presionan por la eliminación de los Precios Máximos. No alcanza con unos productos. A través de un comunicado, la Comisión Directiva de la Coordinadora de las Industrias de Productos Alimenticios (COPAL) expresó su rechazo a ""la continuidad de la política de congelamiento de precios dispuesto por la Resolución 552/2020 de la Secretaria de Comercio Interior"" y amenazó que habrá problemas de abastecimiento en rubros como alimentos y bebidas.A fin de año vence el congelamiento de las tarifas de electricidad y gas. El Gobierno anticipó que se ajustarán y se espera que las tarifas aumenten acorde a la inflación, es decir al menos un 29 % como se proyecta en el Presupuesto 2021. Ganan una vez más las empresas privatizadas.Los precios suben, pero los salarios corren por detrás. Según datos del Indec, los salarios del sector registrado crecieron de enero a agosto un 17,7 %, mientras que la inflación en el mismo período subió 18,9 %.En tanto, los salarios del sector registrado en agosto con respecto al mismo mes del 2019 aumentaron 31,1 %, mientras que la inflación tuvo un incremento del 40,7 % en el mismo período.En agosto el poder adquisitivo de los trabajadores del sector privado con respecto al mismo mes del año pasado cayó un 5 %, mientras que para los trabajadores del sector público la pérdida fue del 9 %. En el caso del total de los trabajadores (registrados y no registrados) el descenso del poder de compra en el mismo período fue del 6 %.La situación del poder de compra se agrava con las paritarias de hambre que se están cerrando, muchas de ellas por debajo de la inflación de este año, calculada en casi un 36 % por las consultoras.Los trabajadores estatales recibieron un 7 % para este año, el sector de la alimentación 6,5 %, los metalúrgicos percibieron una suma de $ 30.000 no remunerativos, en cinco cuotas de $ 6.000 hasta diciembre, ferroviarios un 7 % y una suma de $ 4.000 en función de futuras negociaciones. Estos porcentajes de miseria se repiten en muchos sectores.Te puede interesar: Ranking: las paritarias de ajuste de Alberto FernándezLos salarios se erosionan y algunos dirigentes sindicales empiezan a quejarse en público aunque garantizan por ahora no llamar a medidas de fuerza. Al mismo tiempo, se empiezan a desarrollar luchas obreras en todo el país, contra los despidos y por aumento salarial.Ante la creciente inflación, es necesario un salario mínimo equivalente a la canasta de consumos mínimos estimada en $ 73.470 por la Junta Interna de Ate Indec, y la actualización automática de salarios en función de la inflación. Las cúpulas sindicales tienen que abandonar la escandalosa tregua y pasar de las palabras a las medidas de lucha en defensa del salario y de los puestos de trabajo.El Gobierno negocia un nuevo acuerdo con el FMI, que profundizará el saqueo contra el pueblo trabajador. Hay que rechazarlo y movilizarse por el desconocimiento soberano de la deuda.Te puede interesar: El virus del FMI",https://www.laizquierdadiario.com/Economia/Ataque-al-salario-el-Gobierno-autoriza-la-suba-de-precios-y-se-recalienta-la-inflacion
125,"
Jueves 12 de noviembre",INFORME INDEC,"Es el registro más alto del año. En lo que va de 2020, según el Indec, el índice de precios al consumidor subió 26,9 %. El Gobierno negoció con alimenticias y supermercados para eliminar de la lista de Precios Máximos un importante número de artículos. Un golpe al bolsillo.","Se acelera la inflación: alimentos y ropa, lo que más aumentó en octubre","La suba de precios no se detiene. Según anunció este jueves el Indec, la inflación mensual de octubre fue 3,8 %, y de esta forma acumula en el año una variación de precios de 26,9 %. Es el registro más alto del año.En la medición interanual, el índice de precios dio 37,2 %. El dato más alarmante es el incremento de 4,8 % en alimentos y bebidas, por encima del promedio general.El informe señala que “aunque la división Prendas de vestir y calzado fue la que mostró un mayor incremento en el mes (6,2 %), la división Alimentos y bebidas no alcohólicas (4,8 %) registró la mayor incidencia en todas las regiones. Se destacaron en este último caso las subas en Verduras, tubérculos y legumbres; Frutas; y Aceites, grasas y manteca”.Los rubros que también aumentaron por arriba del promedio fueron Equipamiento y mantenimiento del hogar (4,5 %), y Transporte (4,2 %).Los menores incrementos se registraron en Educación (0,1 %) y Comunicación (-0,1 % ).La inflación seguirá en ascenso. El Gobierno negoció con supermercadistas y alimenticias para eliminar de la lista de Precios Máximos un importante número de artículos con la condición que no sean parte de la canasta básica. Además, el oficialismo adelantó que finalizará el congelamiento de las tarifas de los servicios públicos a fin de año.La suba de precios y los tarifazos son un golpe al poder adquisitivo de los salarios que están atrasados. Los hogares hacen malabares para llegar a fin de mes, mientras las empresas privatizadas y los supermercados siguen ganando.Te puede interesar: La pulseada del dólar: los vaciadores conducen la economía al infierno",https://www.laizquierdadiario.com/Economia/La-inflacion-se-acelera-trepo-al-3-8-en-octubre
126,"
Jueves 12 de noviembre",NUEVA MEDIDA,"La autoridad monetaria decidió subir el rendimiento de las Leliq, los pases y las tasas de los plazos fijos. Los bancos obtuvieron ganancias gracias a la tenencia de Leliq y pases del BCRA.","El Banco Central aumentó las tasas de interés, tras la aceleración de la inflación ","Luego de que el Indec informara que la inflación de octubre fue la más alta del año, al alcanzar a 3,8 %, el Banco Central dispuso un nuevo aumento para los rendimientos de sus pasivos remunerados y para los plazos fijos.El directorio del Central convalidó este jueves un incremento de dos puntos para la tasa de Leliq, que regresa a 38 %, en un punto la tasa de pases pasivos a un día, que pasa a 32 %, y en dos puntos el rendimiento de los pases a siete días, que pasan a 36,5 %.También, decidió un alza en tres puntos de la tasa mínima garantizada para los plazos fijos minoristas, que llegará así un 37 % de tasa nominal anual (TNA), 44 % de Tasa Efectiva Anual (TEA), para depósitos de personas humanas por menos de $ 1 millón a 30 días.  Para el resto de los plazos fijos, la tasa mínima garantizada deberá ser de 34 % TNA (39,8 % TEA). Durante octubre los plazos fijos perdieron por segundo mes consecutivo contra la inflación.El Gobierno busca ofrecer mayor rentabilidad en pesos a los especuladores, pero el aumento de las tasas encarece el crédito y pone palos a la recuperación de la actividad productiva.La suba de tasas beneficia a los bancos. Según el Informe sobre Bancos del Banco Central, entre enero y agosto, los bancos privados acumularon ganancias por $ 113.964 millones. La mayor parte del resultado final se explica por las ganancias que vienen amasando con la tenencia de Leliq y Pases del BCRA.Te puede interesar: La banca privada ganó 474 millones de pesos por día en lo que va del año",https://www.laizquierdadiario.com/Economia/El-Banco-Central-aumento-las-tasas-de-interes-tras-la-aceleracion-de-la-inflacion
127,"
Jueves 12 de noviembre",TIPO DE CAMBIO,"El dólar paralelo subió cinco pesos (+3,1 %) este jueves. Luego de un rebote de casi 9 % en la rueda anterior, el billete aún mantiene una baja de 28 pesos o 14,4 % desde el récord de $ 195 alcanzado el pasado 23 de octubre.",El dólar blue aumentó a $ 167,"El dólar blue tuvo un incremento de cinco pesos (+3,1 %) este jueves, y alcanzó a $ 167. Tras una suba de casi 9 % en la rueda anterior, el billete aún mantiene un descenso de 28 pesos o 14,4 % desde el récord de $ 195 alcanzado el pasado 23 de octubre.El dólar MEP bajó a $ 140,18, y el contado con liqui descendió a $ 144,92. Según operadores financieros, la baja se debió a la intervención con bonos desde temprano. Se estima que se vendieron unos U$S 400 millones nominales.En tanto, el dólar oficial se mantuvo en $ 85, y el dólar solidario $ 140,25. En el segmento mayorista el billete alcanzó los $ 79,56. La brecha con el blue supera el 100 %.Fuentes privadas del mercado calcularon que el Banco Central vendió entre U$S 75 y U$S 80 millones, su tercera jornada consecutiva en negativo.El Gobierno logró reducir la brecha cambiaria con más deuda. El festival de bonos de Guzmán que beneficia a los especuladores busca evitar la presión sobre el tipo de cambio. Este miércoles en una nueva licitación de bonos, Economía captó un 6 % menos de los fondos que se había propuesto buscar y un 2,5 % menos de lo que necesitaba para cubrir totalmente los vencimientos de deuda que afronta el viernes.Te puede interesar: Guzmán y los ""papelitos"" de deuda: ¿qué es un bono financiero?",https://www.laizquierdadiario.com/Economia/El-dolar-blue-aumento-a-167
128,"
Miércoles 11 de noviembre",EN EL FONDO,"El ministro de Economía que negocia la deuda macrista con el FMI -que se uso para financiar la fuga de capitales- se opuso a un IFE4. La pobreza alcanza a 18 millones de personas y el desempleo esta en aumento, es claro que para Guzmán la prioridad la tienen los especuladores y los empresarios.",La hora del ajuste: para Guzmán “no es momento para un IFE 4”,"Nada es casualidad, con la llegada de la misión del FMI que estará por dos semanas en el país, las declaraciones y medidas del ministro de Economía tienen el claro objetivo de mostrar un compromiso de ajuste. En esta oportunidad se encargó de terminar con las especulaciones alrededor de un próximo IFE antes de fin de año. En declaraciones televisivas Guzmán sostuvo que “Hoy no es momento para un IFE4”. Las casi nueve millones de personas que dependían de ese ingreso para al menos cubrir una parte de sus necesidades básicas para el ministro tendrían que aceptar la importancia de ""mantener ciertos equilibrios para proteger a la actividad"".""El IFE ayudó muchísimo, ayudó a gente que estaba en una situación muy dura, pero las medidas de protección social van evolucionando"" agregó Guzmán. Esa ""evolución"" ya generó más de un 40 % de pobreza y más de un millón de nuevos desocupados. Para el jefe del ministerio de Economía la situación social no es lo suficientemente crítica para priorizarla y pone en primer lugar las exigencias de los empresarios, los bonistas y el FMI. Lo central del plan económico en estos días pasa por recortar el gasto, emitir bonos a altas tasas de interés en beneficio de los especuladores y aumentar las tarifas de los servicios públicos.En la campaña electoral Alberto Fernández había dicho que iba a elegir a los jubilados antes que a los bancos, pero anunciaron una nueva formula para los aumentos que no contempla la inflación, implicando que la perdida que sufrieron durante este año se profundizará en el 2021. Las jubilaciones ya venían de perder un 21 % de capacidad de compra bajo el macrismo y el Gobierno volverá a afectarlos para cumplir con el FMI.Guzmán intentó justificarse haciendo referencia al Programa Potenciar Trabajo, el aumento en el monto de la Tarjeta Alimentar y la Asignación Universal por Hijo (AUH). Pero estos programas alcanzan a menos de un tercio de los que recibían el IFE y no tendrán fondos para crecer en 2021 ya que el recorte en Asistencia Social será superior al 14 %.El FMI y los fondos de inversión siempre han sido el origen de la ruptura de los ""equilibrios"" económicos. Seguir sus lineamientos y otorgarles beneficios nada bueno podrá traer a los trabajadores, los jubilados y las familias afectadas por la crisis. La única salida es terminar con el saqueo de la fraudulenta deuda externa declarando su desconocimiento soberano.Podés leer: Las seis medidas de ajuste de Guzmán y Fernández para complacer al FMI",https://www.laizquierdadiario.com/Economia/La-hora-del-ajuste-para-Guzman-no-es-momento-para-un-IFE-4
129,"
Miércoles 11 de noviembre",FESTEJA EL CAMPO,"Los precios de la soja continúan su racha alcista, alcanzaron un precio máximo en cuatro años. Impulsado por un reporte del Departamento de Agricultura de EEUU. Los precios altos alientan las ventas del agropower.",Soja récord: superó los u$S 420 por tonelada,"La soja sigue batiendo récords, la cotización de los contratos a futuro en el Mercado de Chicago superó los 420 dólares por tonelada, un precio récord en 4 años.Este repunte en el precio del poroto de soja responde a un informe que publicó el martes el Departamento de Agricultura de EEUU (USDA en inglés), en el que recortan ""drásticamente"" sus pronósticos de existencias y cultivos en ese país.Los analistas agregaron otras razones que explicarían esta suba como el clima seco en diversas regiones productivas; la firme demanda de granos por parte de China; y los resultados favorables de las vacunas para combatir el coronavirus generando expectativas de recuperación en la economía global. Desde el lunes, con los resultados de la elección presidencial en Estados Unidos y los avances en la vacuna, los “mercados” registraron fuertes subas.De esta manera el miércoles cerró en Chicago con una suba de 0,5% en la tonelada de soja para noviembre, y se vende a u$s 420,82. Mientras el aceite de soja subía u$s 4,4 por tonelada para la posición diciembre, hasta u$s 799,4, el máximo en varios años.Los precios del maíz y el trigo mostraron una tendencia opuesta cayendo 1,4 % y 0,9 % respectivamente. El maíz a diciembre se cerró a u$s 163,86 por tonelada, y el trigo a u$s 221,39.Te puede interesar: ¿Por qué falló en conseguir dólares la baja de retenciones al campo aplicada por Guzmán?La suba récord en la soja alienta a las ventas de las patronales agrarias, con la que entrarían los necesarios agrodólares. Ante la crisis del dólar, Martín Guzmán implementó una baja transitoria de 3 puntos a las retenciones de la soja y mineras, para incentivar las ventas. Un regalo a las patronales agrarias que no cedieron y continuaron especulando con una devaluación.",https://www.laizquierdadiario.com/Economia/Soja-record-supero-los-u-S-420-por-tonelada
130,"
Miércoles 11 de noviembre",TENSION CAMBIARIA,"El dólar Contado con liquidación cerró en $149,58 y el MEP finalizó en $145,54. Las medidas para bajar las cotizaciones paralelas encontraron un límite.",El dólar blue rebotó: cotizó a $162 y la brecha con el oficial supera el 100 % ,"En medio de las reuniones con la delegación del FMI, el dólar blue frenó su caída de las últimas dos semanas y volvió a subir para terminar cotizando a $ 162, de este modo la brecha con el oficial superó el 103 %. A su vez el dólar Contado con liquidación se encontraba en $149,58 y el MEP en $145,54. Pese a que el ministro de Economía, Martín Guzmán, continúa con la licitación de bonos (a un alto costo para el Estado) para bajar la presión cambiaria, un sector volvió a optar por apostar al dólar.El blue acumulaba un descenso de $ 46 en las últimas semanas, luego de haber llegado al récord de $ 195 el 23 de octubre. La diferencia con el dólar oficial se había reducido hasta el 87 %, luego del crítico 150 % que había alcanzado.Guzmán había logrado calmar transitoriamente a los “mercados” en base a anunciar un mayor ajuste del gasto a pedido del FMI, vendiendo bonos de deuda en poder de instituciones estatales (como la Anses o el Banco Central) y aumentando el endeudamiento con bonos atados al precio del dólar oficial. Este lunes además se realizó un canje de bonos en pesos por otros en dólares a pedido de los especuladores como Pimco o Templeton, quienes habían ingresado al país para hacer grandes negocios con la “bicicleta financiera” durante el macrismo. En total para noviembre se estima una emisión de deuda por casi $ 500.000 millones, más del doble que el presupuesto universitario para todo el 2021.El analista ligado al mercado financiero Christian Buteler afirmó: “Veo correcta la apreciación de que $150 es un piso. Si al oficial, que no te lo dejan comprar y por el que piden hasta la ‘vacuna del perro’ en orden, te lo venden a $140 y nada más que USD 200, no parece descabellado $150 de piso para el blue. Si a eso le sumamos que han sido muchos días de venta principalmente, el rebote era de esperarse, más allá de la fuerza que tuvo”.De fondo se mantiene la falta de reservas en las arcas del Banco Central impidiendo vender todo lo demandado. Estas no se evaporaron solas:  los pagos de la deuda, la fuga de capitales y la remisión de utilidades de las empresas extranjeras están entre los causantes. Así como también incidieron las maniobras de los que controlan el comercio exterior. Sin tomar medidas estructurales, afectando las ganancias de las grandes corporaciones, es difícil el Gobierno logre estabilizar la moneda.Te puede interesar: Las seis medidas de ajuste de Guzmán y Fernández para complacer al FMI",https://www.laizquierdadiario.com/Economia/El-dolar-blue-reboto-cotizo-a-162-y-la-brecha-con-el-oficial-supera-el-100
